dataset,origin,target_date,day_offset,X,method,scenario,true_count,wasserstein_hour,wasserstein_duration,wasserstein_energy,crps_total_energy,crps_mean_duration,profile_rmse_kw,profile_nrmse,status,n_pool_sessions,n_pool_occurrences,fit_seconds,sample_seconds
office,2021-03-24,2021-03-26,2,16.0,vae_percell,5.0,4,2.6305,4.4815,10.5295,12.351957575606512,0.9225708046532105,2.7574070997499347,0.863071982393657,ok,25.0,16.0,0.29588319999993473,0.007275670866662646
office,2021-03-24,2021-03-26,2,16.0,vae_percell,6.0,4,1.8548,1.2841,5.354,12.351957575606512,0.9225708046532105,2.8553394762617677,0.893724942685322,ok,25.0,16.0,0.29588319999993473,0.007275670866662646
office,2021-03-24,2021-03-26,2,16.0,vae_percell,7.0,4,2.2157,2.8768,6.1995,12.351957575606512,0.9225708046532105,2.3510516139772104,0.7358821906889035,ok,25.0,16.0,0.29588319999993473,0.007275670866662646
office,2021-03-24,2021-03-26,2,16.0,vae_percell,8.0,4,1.6017,1.4027,13.2488,12.351957575606512,0.9225708046532105,6.371827406045322,1.9943902049517814,ok,25.0,16.0,0.29588319999993473,0.007275670866662646
office,2021-03-24,2021-03-26,2,16.0,vae_percell,9.0,4,2.0831,0.8954,5.8275,12.351957575606512,0.9225708046532105,2.4383857633755586,0.7632178922103553,ok,25.0,16.0,0.29588319999993473,0.007275670866662646
office,2021-03-24,2021-03-26,2,16.0,vae_percell,10.0,4,2.3872,1.9286,6.8808,12.351957575606512,0.9225708046532105,2.690715039081274,0.8421972812962243,ok,25.0,16.0,0.29588319999993473,0.007275670866662646
office,2021-03-24,2021-03-26,2,16.0,vae_percell,11.0,4,1.4948,2.022,6.9485,12.351957575606512,0.9225708046532105,1.6308952554822123,0.5104723206642552,ok,25.0,16.0,0.29588319999993473,0.007275670866662646
office,2021-03-24,2021-03-26,2,16.0,vae_percell,12.0,4,1.5863,1.3184,9.5979,12.351957575606512,0.9225708046532105,2.3437448074873757,0.7335951508235458,ok,25.0,16.0,0.29588319999993473,0.007275670866662646
office,2021-03-24,2021-03-26,2,16.0,vae_percell,13.0,4,1.6508,0.8402,19.9862,12.351957575606512,0.9225708046532105,5.828510403709963,1.8243312817277557,ok,25.0,16.0,0.29588319999993473,0.007275670866662646
office,2021-03-24,2021-03-26,2,16.0,vae_percell,14.0,4,2.4496,3.1732,5.7231,12.351957575606512,0.9225708046532105,2.048812628252392,0.6412809979271152,ok,25.0,16.0,0.29588319999993473,0.007275670866662646
office,2021-03-24,2021-03-27,3,,,,0,,,,,,,,no_target_sessions,,,,
office,2021-03-31,2021-04-01,1,,vae_shared,0.0,1,5.3964,9.3968,0.2152,1.9341947098652597,0.6172356217906327,0.754525785055768,1.612808945612614,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,1.0,1,0.2539,2.1526,6.2298,1.9341947098652597,0.6172356217906327,1.4362109956924713,3.0699201902938467,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,2.0,1,0.7423,0.2381,9.8686,1.9341947098652597,0.6172356217906327,0.9171170646848393,1.9603499779512061,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,3.0,1,5.2309,1.0198,6.4801,1.9341947098652597,0.6172356217906327,1.046046679054146,2.235938751095431,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,4.0,1,2.3223,1.7395,2.6807,1.9341947098652597,0.6172356217906327,0.8424831197421639,1.8008189235671475,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,5.0,1,6.1148,0.0349,10.9743,1.9341947098652597,0.6172356217906327,2.1390271940365153,4.572199203498073,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,6.0,1,0.9491,1.7052,6.9403,1.9341947098652597,0.6172356217906327,0.9412884688222809,2.0120166772118577,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,7.0,1,0.6093,2.2326,10.2749,1.9341947098652597,0.6172356217906327,0.902171414243263,1.92840345046654,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,8.0,1,0.3638,1.4894,4.5223,1.9341947098652597,0.6172356217906327,0.5861211920060734,1.2528418781747204,ok,1412.0,,2.279550849999964,0.0072557451999955445
office,2021-03-31,2021-04-01,1,,vae_shared,9.0,1,0.2971,0.5467,0.4253,1.9341947098652597,0.6172356217906327,0.310193597222723,0.6630429580820584,ok,1412.0,,2.279550849999964,0.0072557451999955445
