dataset,origin,target_date,day_offset,X,method,scenario,true_count,wasserstein_hour,wasserstein_duration,wasserstein_energy,crps_total_energy,crps_mean_duration,profile_rmse_kw,profile_nrmse,status,n_pool_sessions,n_pool_occurrences,fit_seconds,sample_seconds
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,persistence,7,31,1.9441,0.498,2.9258,17.30124000000001,0.226199247311828,5.6581764687268326,0.38616434122587545,ok,766,16.0,0.0008846160000075542,0.0047129928999993355
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,persistence,8,31,2.6984,0.7051,2.2274,17.30124000000001,0.226199247311828,7.082062029554714,0.48334296982065655,ok,766,16.0,0.0008846160000075542,0.0047129928999993355
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,persistence,9,31,1.4296,0.3971,2.4857,17.30124000000001,0.226199247311828,6.971615844078369,0.4758051387383078,ok,766,16.0,0.0008846160000075542,0.0047129928999993355
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,vae_percell,0,31,2.6265,0.497,1.7744,36.57825012516794,0.43454651735582583,16.049516404196428,1.0953619003358823,ok,766,16.0,0.9196866320000368,0.006726111000000401
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,vae_percell,1,31,3.048,0.4015,4.7889,36.57825012516794,0.43454651735582583,19.44819228021421,1.3273178030824082,ok,766,16.0,0.9196866320000368,0.006726111000000401
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,vae_percell,2,31,2.8029,0.7571,5.3037,36.57825012516794,0.43454651735582583,19.169251383922024,1.3082803926988706,ok,766,16.0,0.9196866320000368,0.006726111000000401
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,vae_percell,3,31,4.4512,1.1224,3.7413,36.57825012516794,0.43454651735582583,13.04654767475939,0.8904125765503177,ok,766,16.0,0.9196866320000368,0.006726111000000401
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,vae_percell,4,31,3.9552,0.5192,2.1347,36.57825012516794,0.43454651735582583,16.47267257445633,1.1242418450720082,ok,766,16.0,0.9196866320000368,0.006726111000000401
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,vae_percell,5,31,2.9485,0.9185,1.2087,36.57825012516794,0.43454651735582583,15.51954540377453,1.0591919605367457,ok,766,16.0,0.9196866320000368,0.006726111000000401
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,vae_percell,6,31,4.2189,0.7344,3.3477,36.57825012516794,0.43454651735582583,16.106219393318693,1.0992318171829376,ok,766,16.0,0.9196866320000368,0.006726111000000401
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,vae_percell,7,31,2.6516,1.8207,4.4585,36.57825012516794,0.43454651735582583,18.559084136096217,1.2666371469293944,ok,766,16.0,0.9196866320000368,0.006726111000000401
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,vae_percell,8,31,2.014,1.4716,4.9714,36.57825012516794,0.43454651735582583,10.544441793961935,0.7196465931145003,ok,766,16.0,0.9196866320000368,0.006726111000000401
sample_df_home_dept92,2026-02-23,2026-02-24,1,16.0,vae_percell,9,31,3.6698,0.4611,4.9113,36.57825012516794,0.43454651735582583,15.399225997778535,1.0509802929774292,ok,766,16.0,0.9196866320000368,0.006726111000000401
sample_df_home_dept92,2026-02-23,2026-02-25,2,,vae_shared,0,49,2.581,0.9063,0.9728,21.475960653021794,0.8023223463185862,18.500473967776216,0.9090248608380609,ok,42131,,51.09230131700002,0.006278206100000716
sample_df_home_dept92,2026-02-23,2026-02-25,2,,vae_shared,1,49,1.7263,0.3554,1.2539,21.475960653021794,0.8023223463185862,9.296679756453154,0.4567944062722658,ok,42131,,51.09230131700002,0.006278206100000716
sample_df_home_dept92,2026-02-23,2026-02-25,2,,vae_shared,2,49,1.5673,0.6743,1.9426,21.475960653021794,0.8023223463185862,14.784393504088534,0.7264344292496332,ok,42131,,51.09230131700002,0.006278206100000716
sample_df_home_dept92,2026-02-23,2026-02-25,2,,vae_shared,3,49,1.1393,2.285,2.2262,21.475960653021794,0.8023223463185862,12.839314684839316,0.6308625533038186,ok,42131,,51.09230131700002,0.006278206100000716
sample_df_home_dept92,2026-02-23,2026-02-25,2,,vae_shared,4,49,1.19,0.4805,1.6884,21.475960653021794,0.8023223463185862,11.472866322397639,0.5637218122247267,ok,42131,,51.09230131700002,0.006278206100000716
sample_df_home_dept92,2026-02-23,2026-02-25,2,,vae_shared,5,49,1.9358,0.67,1.0094,21.475960653021794,0.8023223463185862,14.053199417608985,0.6905070468557873,ok,42131,,51.09230131700002,0.006278206100000716
