dataset,origin,target_date,day_offset,X,method,scenario,true_count,wasserstein_hour,wasserstein_duration,wasserstein_energy,crps_total_energy,crps_mean_duration,profile_rmse_kw,profile_nrmse,status,n_pool_sessions,n_pool_occurrences,fit_seconds,sample_seconds
office,2021-03-17,2021-03-19,2,4.0,persistence,14.0,3,0.3278,1.3858,2.49,3.274884444444446,0.3311086419753094,1.005817816083398,0.4404720017882189,ok,10.0,4.0,0.0009414680000645,0.0059004872000059
office,2021-03-17,2021-03-19,2,4.0,vae_percell,0.0,3,1.321,1.4011,4.8085,5.961559808848806,0.8674490091558915,1.863272848111002,0.8159723442570624,ok,10.0,4.0,0.3003711399999247,0.0073345341333303
office,2021-03-17,2021-03-19,2,4.0,vae_percell,1.0,3,1.6249,0.5261,5.5729,5.961559808848806,0.8674490091558915,1.3527422620797942,0.5923986258286815,ok,10.0,4.0,0.3003711399999247,0.0073345341333303
office,2021-03-17,2021-03-19,2,4.0,vae_percell,2.0,3,0.44,7.1402,11.6225,5.961559808848806,0.8674490091558915,3.449585979940325,1.510657315498281,ok,10.0,4.0,0.3003711399999247,0.0073345341333303
office,2021-03-17,2021-03-19,2,4.0,vae_percell,3.0,3,1.538,3.5413,9.6141,5.961559808848806,0.8674490091558915,2.708092345173432,1.1859392796905766,ok,10.0,4.0,0.3003711399999247,0.0073345341333303
office,2021-03-17,2021-03-19,2,4.0,vae_percell,4.0,3,1.0025,3.721,11.1787,5.961559808848806,0.8674490091558915,3.083446690133992,1.350316045602799,ok,10.0,4.0,0.3003711399999247,0.0073345341333303
office,2021-03-17,2021-03-19,2,4.0,vae_percell,5.0,3,1.0115,1.6055,3.364,5.961559808848806,0.8674490091558915,1.7650524242624326,0.7729592398784465,ok,10.0,4.0,0.3003711399999247,0.0073345341333303
office,2021-03-17,2021-03-19,2,4.0,vae_percell,6.0,3,0.5743,1.6126,6.7079,5.961559808848806,0.8674490091558915,2.568919818987742,1.12499225705616,ok,10.0,4.0,0.3003711399999247,0.0073345341333303
office,2021-03-17,2021-03-19,2,4.0,vae_percell,7.0,3,0.1079,0.8268,4.7421,5.961559808848806,0.8674490091558915,1.0226040171620352,0.4478230861230721,ok,10.0,4.0,0.3003711399999247,0.0073345341333303
office,2021-03-17,2021-03-19,2,4.0,vae_percell,8.0,3,1.4981,0.9396,10.5326,5.961559808848806,0.8674490091558915,4.1963403976356215,1.837679175667012,ok,10.0,4.0,0.3003711399999247,0.0073345341333303
office,2021-03-17,2021-03-19,2,4.0,vae_percell,9.0,3,1.1678,2.6492,5.721,5.961559808848806,0.8674490091558915,2.1667341462234324,0.94886540233126,ok,10.0,4.0,0.3003711399999247,0.0073345341333303
office,2021-03-17,2021-03-19,2,4.0,vae_percell,10.0,3,0.7601,2.3905,10.6126,5.961559808848806,0.8674490091558915,2.552933534233105,1.117991475468844,ok,10.0,4.0,0.3003711399999247,0.0073345341333303
