dataset,origin,target_date,day_offset,X,method,scenario,true_count,wasserstein_hour,wasserstein_duration,wasserstein_energy,crps_total_energy,crps_mean_duration,profile_rmse_kw,profile_nrmse,status,n_pool_sessions,n_pool_occurrences,fit_seconds,sample_seconds
boulder,2021-03-19,2021-03-21,2,,vae_shared,0,19,1.4723,0.5356,1.8971,7.739912546715157,0.08118832102819948,4.18940067657974,0.6128027806668521,ok,21379,,138.093699395,0.0056147249000019885
boulder,2021-03-19,2021-03-21,2,,vae_shared,1,19,2.209,0.5249,2.3774,7.739912546715157,0.08118832102819948,7.777140130883585,1.1375978250263967,ok,21379,,138.093699395,0.0056147249000019885
boulder,2021-03-19,2021-03-21,2,,vae_shared,2,19,5.2061,0.6077,3.0883,7.739912546715157,0.08118832102819948,5.314323345609919,0.7773503598637092,ok,21379,,138.093699395,0.0056147249000019885
boulder,2021-03-19,2021-03-21,2,,vae_shared,3,19,3.1095,0.599,1.3597,7.739912546715157,0.08118832102819948,6.582138453444647,0.9627994690395949,ok,21379,,138.093699395,0.0056147249000019885
boulder,2021-03-19,2021-03-21,2,,vae_shared,4,19,1.3056,0.3204,4.0277,7.739912546715157,0.08118832102819948,5.353586703392389,0.7830935906226868,ok,21379,,138.093699395,0.0056147249000019885
boulder,2021-03-19,2021-03-21,2,,vae_shared,5,19,2.2913,0.4476,2.5917,7.739912546715157,0.08118832102819948,7.447234269959963,1.0893409872255926,ok,21379,,138.093699395,0.0056147249000019885
boulder,2021-03-19,2021-03-21,2,,vae_shared,6,19,3.4834,0.5899,3.97,7.739912546715157,0.08118832102819948,8.042804224728686,1.1764577260002345,ok,21379,,138.093699395,0.0056147249000019885
boulder,2021-03-19,2021-03-21,2,,vae_shared,7,19,1.722,0.5825,2.4032,7.739912546715157,0.08118832102819948,4.19233237699673,0.6132316138834163,ok,21379,,138.093699395,0.0056147249000019885
boulder,2021-03-19,2021-03-21,2,,vae_shared,8,19,1.4964,0.8507,3.3724,7.739912546715157,0.08118832102819948,7.116191697453904,1.0409178774273578,ok,21379,,138.093699395,0.0056147249000019885
boulder,2021-03-19,2021-03-21,2,,vae_shared,9,19,3.3394,0.7434,2.9656,7.739912546715157,0.08118832102819948,6.902033898612869,1.0095920375846952,ok,21379,,138.093699395,0.0056147249000019885
boulder,2021-03-19,2021-03-21,2,4.0,persistence,0,19,2.0228,0.5911,2.3212,11.338150000000013,0.17040994152046787,7.302881675563115,1.0682258736158146,ok,60,4.0,0.0008551680000152828,0.00461827860000028
boulder,2021-03-19,2021-03-21,2,4.0,persistence,1,19,2.1342,0.4151,2.0116,11.338150000000013,0.17040994152046787,7.22096999090828,1.0562442772012721,ok,60,4.0,0.0008551680000152828,0.00461827860000028
boulder,2021-03-19,2021-03-21,2,4.0,persistence,2,19,2.7596,0.6003,1.5565,11.338150000000013,0.17040994152046787,10.257160623661942,1.500361755099111,ok,60,4.0,0.0008551680000152828,0.00461827860000028
boulder,2021-03-19,2021-03-21,2,4.0,persistence,3,19,3.3009,0.513,2.1882,11.338150000000013,0.17040994152046787,8.211627980618061,1.2011523482238824,ok,60,4.0,0.0008551680000152828,0.00461827860000028
boulder,2021-03-19,2021-03-21,2,4.0,persistence,4,19,2.4149,0.7895,2.3491,11.338150000000013,0.17040994152046787,8.103981701741569,1.1854064351168532,ok,60,4.0,0.0008551680000152828,0.00461827860000028
